node_id,code,label,full_label,depth,ontology_description,llm_description,llm_model
http://example.org/competencies#GRNTI_44_01_29,44.01.29,Информационная деятельность,Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Информационная деятельность,3,Информационная деятельность,"Информационная деятельность в контексте общих вопросов энергетики (код 44.01.29) охватывает процессы сбора, обработки, хранения и распространения информации, связанной с энергетикой. Ключевые термины включают: информационная деятельность (information activity), информационные ресурсы (information resources), базы данных (databases), информационные системы (information systems), аналитика данных (data analytics), обмен информацией (information exchange). В публикациях часто используются синонимы, такие как информационное обеспечение, информационно-аналитическая работа и информационная поддержка. Типичные методы включают анализ информационных потоков, создание и сопровождение информационных систем, а также разработку стандартов обмена данными. Прикладные области охватывают управление энергетическими данными, поддержку принятия решений в энергетике и информационное сопровождение научно-исследовательских работ. Данная тематика выделяется среди других аспектов общих вопросов энергетики акцентом на управлении и использовании информационных ресурсов, в отличие от экономических, организационных или технических аспектов.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_33,44.01.33,Терминология. Справочная литература. Учебная литература,Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Терминология. Справочная литература. Учебная литература,3,Терминология. Справочная литература. Учебная литература,"Терминология. Справочная литература. Учебная литература — это раздел в области общих вопросов энергетики, охватывающий разработку и стандартизацию понятийного аппарата, а также создание справочных и учебных материалов для специалистов и студентов. Ключевыми терминами являются «энергетика» (energy), «терминология» (terminology), «справочная литература» (reference literature), «учебная литература» (educational literature), «глоссарий» (glossary), «учебник» (textbook), «словарь» (dictionary), «определение» (definition) и «стандарты» (standards). В публикациях также встречаются синонимы «понятийный аппарат», «лексикон отрасли» и «методические материалы». Типичными объектами исследования выступают словари, справочники, учебники, а также системы стандартизации терминологии. Прикладные области включают подготовку кадров для энергетической отрасли, разработку образовательных программ и обеспечение единого понимания терминов в профессиональной среде. Данный концепт отличается от соседних тем, что фокусируется на систематизации и распространении знаний через справочные и образовательные ресурсы, а не на управлении, экономике или истории энергетики.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_37,44.01.37,Стандартизация,Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Стандартизация,3,Стандартизация,"Стандартизация в энергетике охватывает разработку и применение единых норм, правил и требований (requirements) для обеспечения совместимости, безопасности и эффективности энергетических систем. Ключевые термины включают стандарты (standards), нормативные документы (regulatory documents), технические условия (technical specifications), сертификация (certification), метрология (metrology), а также международные стандарты ISO и IEC. В публикациях часто используются синонимы «нормирование» и «унификация». Типичные методы включают разработку стандартов, метрологический контроль и процедуры сертификации. Прикладные области охватывают производство энергетического оборудования, эксплуатацию энергетических сетей и обеспечение качества энергоресурсов. Данная тематика выделяется в рамках общих вопросов энергетики акцентом на создание единых технических и нормативных рамок, отличаясь от вопросов управления, экономики или истории энергетики.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_75,44.01.75,"Экономика, организация, управление, планирование и прогнозирование","Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Экономика, организация, управление, планирование и прогнозирование",3,"Экономика, организация, управление, планирование и прогнозирование","Концепт «Экономика, организация, управление, планирование и прогнозирование» относится к разделу «Общие вопросы энергетики» и охватывает проблематику эффективного функционирования энергетических систем через анализ экономических, организационных и управленческих аспектов. В публикациях по данной теме обязательно встречаются такие термины, как экономика энергетики (energy economics), организация производства (production organization), управление (management), планирование (planning), прогнозирование (forecasting), а также энергетические ресурсы (energy resources), эффективность (efficiency), затраты (costs) и инвестиции (investments). В качестве синонимов и альтернативных формулировок используются «экономика и управление в энергетике», «организация и планирование энергетических систем» и «управление энергетическими ресурсами». Типичными методами исследования выступают экономико-математическое моделирование (economic-mathematical modeling), анализ затрат и выгод (cost-benefit analysis), а объектами — энергетические предприятия и системы энергоснабжения. Прикладные области включают оптимизацию работы энергетических сетей, стратегическое планирование развития энергетики и повышение энергоэффективности. В отличие от соседних концептов, данный концепт фокусируется на внутренних механизмах управления и экономического развития энергетики, а не на внешних аспектах, таких как международное сотрудничество или маркетинг.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_76,44.01.76,Описание предприятий,Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Описание предприятий,3,Описание предприятий,"Описание предприятий в контексте общих вопросов энергетики охватывает систематизацию и представление информации о компаниях, работающих в энергетической отрасли. В проектных текстах по данной теме обязательно встречаются такие понятия, как энергетическая компания (energy company), профиль предприятия, структура собственности, производственные мощности (production capacities), технологическое оборудование (technological equipment), а также описание бизнес-процессов (business processes) и инфраструктуры. В публикациях для этого концепта используются синонимы: характеристика организаций, обзор предприятий, описание корпоративных структур. Типичными объектами исследования выступают энергетические объекты (energy facilities), энергетические системы (energy systems), а методы включают анализ технико-экономических показателей и составление корпоративных отчётов. Прикладные области применения охватывают управление энергетическими активами, планирование развития энергетических компаний и подготовку инвестиционных проектов. Таким образом, описание предприятий выделяется среди других тем раздела «Общие вопросы энергетики» своей фокусировкой на систематизации и представлении информации о конкретных компаниях и их характеристиках.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_77,44.01.77,Методы исследования и моделирования. Математические и кибернетические методы,Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Методы исследования и моделирования. Математические и кибернетические методы,3,Методы исследования и моделирования. Математические и кибернетические методы,"Методы исследования и моделирования. Математические и кибернетические методы — это раздел в области общих вопросов энергетики, охватывающий применение математического и компьютерного моделирования для анализа энергетических систем. В публикациях по данной тематике регулярно встречаются термины: математическое моделирование (mathematical modeling), имитационное моделирование (simulation), кибернетические методы (cybernetic methods), системный анализ (systems analysis), оптимизация (optimization), численные методы (numerical methods), анализ данных (data analysis). Альтернативные названия включают «математические методы в энергетике», «кибернетические подходы к энергетическим системам», «компьютерное моделирование в энергетике». Типичные методы исследования — это методы оптимизации, статистический анализ, имитационное моделирование и машинное обучение. Прикладные области охватывают управление энергосистемами, прогнозирование энергопотребления и оценку эффективности энергетических технологий. Данный концепт выделяется среди других разделов тем, что фокусируется на формализованных, количественных и вычислительных подходах к анализу и управлению в энергетике.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_79,44.01.79,Кадры,Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Кадры,3,Кадры,"Кадры — это раздел в области общих вопросов энергетики, который охватывает проблематику подготовки, повышения квалификации и управления персоналом (personnel management) в энергетической сфере. Ключевыми терминами являются: кадры (personnel), обучение (training), квалификация (qualification), переподготовка (retraining), аттестация (attestation), мотивация (motivation), кадровый резерв (talent pool), компетенции (competencies) и текучесть кадров (staff turnover). В публикациях также встречаются синонимы: «человеческие ресурсы», «персонал» и «кадровая политика». Типичные методы включают анализ кадровых потребностей (needs analysis), разработку образовательных программ (curriculum development) и оценку эффективности обучения (training effectiveness evaluation). Прикладные области охватывают электроэнергетику, теплоэнергетику и нефтегазовый сектор. Этот концепт отличается от соседних тем, что фокусируется исключительно на вопросах работы с персоналом, не затрагивая технические, экономические или организационные аспекты энергетики.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_80,44.01.80,Правовые вопросы,Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Правовые вопросы,3,Правовые вопросы,"Правовые вопросы в рамках общих проблем энергетики охватывают нормативно-правовое регулирование, законодательную базу и правоприменительную практику в энергетической сфере. Ключевыми терминами являются: энергетическое право (energy law), законодательство в энергетике (energy legislation), регулирование энергетических рынков (regulation of energy markets), лицензирование (licensing), договорные отношения (contractual relations), ответственность (liability), стандарты безопасности (safety standards), а также экологические требования (environmental requirements). В публикациях для этого концепта используются синонимы «юридические аспекты энергетики», «правовое регулирование в энергетике» и «законодательные основы энергетической деятельности». Типичными объектами исследований выступают правовые механизмы управления энергетическими ресурсами, анализ судебной практики по энергетическим спорам и разработка предложений по совершенствованию энергетического законодательства. Прикладные области включают регулирование производства и распределения энергии, обеспечение энергетической безопасности и соблюдение экологических норм в энергетических проектах. Данная тема выделяется среди других разделов общих вопросов энергетики акцентом на юридических аспектах и нормативном регулировании, в отличие от экономических, технических или исторических аспектов.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_81,44.01.81,"Измерения, испытания, контроль и управление качеством","Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Измерения, испытания, контроль и управление качеством",3,"Измерения, испытания, контроль и управление качеством","Измерения, испытания, контроль и управление качеством — ключевое направление в области общих вопросов энергетики, обеспечивающее поддержание и повышение эффективности энергетических систем. В рамках данного концепта рассматриваются такие понятия, как метрология (metrology), испытания (testing), контроль качества (quality control), мониторинг (monitoring), диагностика (diagnostics), а также управление качеством (quality management). В публикациях также встречаются синонимы: управление качеством в энергетике, контроль и диагностика энергетических систем, испытания и мониторинг оборудования. Типичными методами являются статистический контроль процессов, автоматизированные системы измерений, методы диагностики оборудования и анализ данных мониторинга. Прикладные области включают эксплуатацию энергетических объектов, обеспечение надежности энергосистем и повышение эффективности производства энергии. Данная тематика выделяется среди других разделов энергетики акцентом на методах и инструментах обеспечения качества и надежности, в отличие от экономических, организационных или исторических аспектов.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_82,44.01.82,"Проектирование, строительство и реконструкция предприятий","Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Проектирование, строительство и реконструкция предприятий",3,"Проектирование, строительство и реконструкция предприятий","Проектирование, строительство и реконструкция предприятий относится к общим вопросам энергетики и охватывает комплекс задач по созданию и модернизации энергетических объектов. Ключевые термины включают проектирование (design), строительство (construction), реконструкцию (reconstruction), а также инженерные изыскания (engineering surveys), пусконаладочные работы (commissioning) и ввод в эксплуатацию (commissioning). В публикациях также встречаются синонимы: создание энергетических объектов, капитальное строительство и техперевооружение. Типичные методы включают разработку проектно-сметной документации, строительно-монтажные работы и технический надзор. Прикладные области охватывают теплоэнергетику, электроэнергетику и промышленную энергетику. Данный концепт отличается от соседних тем, что фокусируется на этапах жизненного цикла предприятий, а не на управлении, экономике или стандартизации.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_83,44.01.83,"Монтаж, эксплуатация и ремонт оборудования","Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Монтаж, эксплуатация и ремонт оборудования",3,"Монтаж, эксплуатация и ремонт оборудования","Монтаж, эксплуатация и ремонт оборудования — это направление в рамках общих вопросов энергетики, охватывающее комплекс мероприятий по установке, техническому обслуживанию и восстановлению работоспособности энергетических систем. Ключевые термины включают: монтаж (installation), эксплуатация (operation), ремонт (repair), техническое обслуживание (maintenance), диагностика (diagnostics), надежность (reliability), оборудование (equipment), энергетические установки (power plants). В публикациях также встречаются синонимы: техническое обслуживание и ремонт (ТОиР), эксплуатационная поддержка, сервис оборудования. Типичные методы и задачи — диагностика состояния, планирование регламентных работ, обеспечение надежности и безопасности, модернизация оборудования. Прикладные области охватывают тепловые и электрические станции, распределительные сети, промышленные энергетические объекты. Данная тематика выделяется среди общих вопросов энергетики акцентом на практических аспектах поддержания работоспособности и эффективности энергетического оборудования.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_85,44.01.85,Автоматизация и автоматизированные системы,Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Автоматизация и автоматизированные системы,3,Автоматизация и автоматизированные системы,"Автоматизация и автоматизированные системы — это ключевой раздел в области общих вопросов энергетики, охватывающий разработку и применение технологий управления энергетическими процессами. В проектных текстах по данной теме обязательно встречаются термины: автоматизация (automation), автоматизированные системы управления (АСУ, automated control systems), диспетчеризация (dispatching), телеметрия (telemetry), интеллектуальные сети (smart grids), датчики (sensors), алгоритмы управления (control algorithms). В публикациях также используются синонимы: автоматизированные комплексы, системы автоматического управления, киберфизические системы в энергетике. Типичными объектами исследования являются распределённые системы мониторинга, алгоритмы оптимизации нагрузки и методы интеграции возобновляемых источников энергии. Прикладные области включают управление электростанциями, автоматизация распределительных сетей и повышение энергоэффективности объектов. В отличие от соседних разделов, данный концепт концентрируется именно на технических и алгоритмических аспектах автоматизации, а не на экономических, организационных или исторических вопросах энергетики.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_86,44.01.86,Связь и сигнализация на предприятиях,Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Связь и сигнализация на предприятиях,3,Связь и сигнализация на предприятиях,"Связь и сигнализация на предприятиях — это подраздел в области общих вопросов энергетики, охватывающий системы передачи информации и оповещения на энергетических объектах. Ключевыми терминами являются связь (communication), сигнализация (signaling), системы оповещения (alert systems), диспетчеризация (dispatching), мониторинг (monitoring), автоматизация (automation), передача данных (data transmission), а также аварийное управление (emergency control). В публикациях встречаются такие синонимы, как системы связи на энергетических предприятиях, сигнальные и информационные системы, а также системы диспетчерского управления. Типичными объектами исследования выступают каналы передачи данных, протоколы обмена информацией, системы аварийной сигнализации и телеметрические комплексы. Прикладные области включают управление производственными процессами на электростанциях, обеспечение безопасности на объектах энергетики и координацию действий персонала в аварийных ситуациях. Данный концепт выделяется среди других тем раздела акцентом на инфраструктуре передачи информации и управления сигналами, а не на экономических или организационных аспектах энергетики.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_87,44.01.87,Транспорт на предприятиях,Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Транспорт на предприятиях,3,Транспорт на предприятиях,"Транспорт на предприятиях — это раздел в области общих вопросов энергетики, посвящённый организации и эксплуатации транспортных систем на производственных объектах. Ключевые термины включают: промышленный транспорт (industrial transport), внутризаводская логистика (in-plant logistics), транспортные средства (vehicles), грузопотоки (cargo flows), энергоёмкость перевозок (energy intensity of transportation), а также управление парком (fleet management) и энергоэффективность (energy efficiency). В публикациях также встречаются синонимы: транспортная инфраструктура предприятий, логистика на производстве, внутрипроизводственный транспорт. Типичные объекты исследования — системы конвейеров, автоматизированные транспортные средства (AGV), маршруты доставки внутри предприятия. Прикладные области охватывают энергетические, металлургические и машиностроительные производства, где оптимизация транспорта снижает затраты и повышает энергоэффективность. В отличие от соседних разделов, данный концепт сфокусирован на технических и логистических аспектах транспортных процессов именно внутри энергетических и промышленных предприятий.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_88,44.01.88,Материально-техническое снабжение,Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Материально-техническое снабжение,3,Материально-техническое снабжение,"Материально-техническое снабжение — это направление в рамках общих вопросов энергетики, связанное с обеспечением предприятий и объектов энергетической отрасли необходимыми ресурсами. В текстах по данной теме регулярно встречаются термины: материально-техническое снабжение (material and technical supply), логистика (logistics), закупки (procurement), управление запасами (inventory management), поставка оборудования (equipment supply), снабженческая деятельность (supply activities), цепочка поставок (supply chain). В публикациях также используются синонимы: ресурсное обеспечение, снабженческая логистика, организация поставок. Объектом исследования выступают процессы планирования, организации и контроля поставок, а также методы оптимизации запасов и выбора поставщиков. Типичные задачи включают анализ потребностей, выбор каналов снабжения, контроль качества поставляемых ресурсов и минимизацию издержек. Прикладные области охватывают электроэнергетику, теплоэнергетику и нефтегазовую отрасль. В отличие от смежных направлений, данный концепт фокусируется именно на процессах обеспечения ресурсами, а не на управлении, экономике или стандартизации в энергетике.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_89,44.01.89,Складское хозяйство,Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Складское хозяйство,3,Складское хозяйство,"Складское хозяйство в рамках общих вопросов энергетики охватывает организацию, управление и эксплуатацию складов для хранения энергетического оборудования, материалов и ресурсов. Ключевые термины включают склад (warehouse), хранение (storage), логистика (logistics), управление запасами (inventory management), энергетическое оборудование (power equipment), инвентаризация (inventory), транспортировка (transportation), а также безопасность складских операций (warehouse safety). В публикациях также встречаются синонимы: складская логистика, хранение энергоресурсов, управление складскими запасами. Типичными объектами исследования являются процессы приёмки, размещения, учёта и выдачи энергетических материалов, а методы включают оптимизацию складских процессов и автоматизацию учёта. Прикладные области охватывают энергетические предприятия, системы снабжения и инфраструктуру распределения энергоресурсов. В отличие от соседних тем, данный концепт сфокусирован на физической инфраструктуре и процессах хранения, а не на управлении, экономике или стандартизации.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_90,44.01.90,"Тара, упаковка. Условия хранения и транспортирования","Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Тара, упаковка. Условия хранения и транспортирования",3,"Тара, упаковка. Условия хранения и транспортирования","Тара, упаковка. Условия хранения и транспортирования — это подраздел общих вопросов энергетики, охватывающий проблемы обеспечения сохранности, безопасности и эффективности обращения с энергетическими материалами и оборудованием. Ключевыми терминами являются тара (packaging), упаковка (containerization), условия хранения (storage conditions), транспортирование (transportation), безопасность (safety), целостность (integrity), энергетические материалы (energy materials), оборудование (equipment) и логистика (logistics). В публикациях также встречаются синонимы: «упаковочные решения», «логистика хранения», «транспортная упаковка». Типичные методы исследования включают анализ рисков (risk analysis), испытания на прочность (strength testing) и моделирование условий транспортировки (transportation condition modeling). Прикладные области охватывают хранение и перевозку топлива, транспортировку компонентов энергетических установок и обеспечение безопасности на складах энергоносителей. Данный концепт выделяется среди других разделов акцентом на физических аспектах обращения с энергетическими ресурсами, в отличие от управленческих, экономических или информационных вопросов.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_91,44.01.91,Отходы производства и их переработка. Вторичное сырье. Ресурсосбережение,Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Отходы производства и их переработка. Вторичное сырье. Ресурсосбережение,3,Отходы производства и их переработка. Вторичное сырье. Ресурсосбережение,"Отходы производства и их переработка. Вторичное сырье. Ресурсосбережение — это подраздел в области общих вопросов энергетики, связанный с минимизацией воздействия на окружающую среду и повышением эффективности использования ресурсов. В рамках данного направления изучаются отходы производства (industrial waste), методы их переработки (waste processing), вторичное сырье (secondary raw materials) и технологии ресурсосбережения (resource conservation). В публикациях также встречаются синонимичные формулировки: утилизация отходов, рециклинг, повторное использование материалов. Типичными объектами исследования выступают промышленные отходы, зола, шлаки, отработанные масла, а методы включают термическую переработку, физико-химическую обработку, сортировку и компостирование. Прикладные области охватывают теплоэнергетику, производство электроэнергии и промышленную экологию. В отличие от соседних разделов, данный концепт фокусируется не на организации исследований или экономике энергетики, а на конкретных технологиях и материалах, связанных с обращением с отходами и повторным использованием ресурсов.",GigaChat-702B v6_optimized
http://example.org/competencies#GRNTI_44_01_92,44.01.92,Пожарная безопасность,Раздел: ЭНЕРГЕТИКА. Область: Общие вопросы энергетики. Пожарная безопасность,3,Пожарная безопасность,"Пожарная безопасность является подразделом в области общих вопросов энергетики и охватывает проблематику предотвращения, обнаружения и тушения пожаров на энергетических объектах. В текстах по данной теме обязательно встречаются такие термины, как пожарная безопасность (fire safety), пожарная охрана (fire protection), пожарная сигнализация (fire alarm system), огнестойкость (fire resistance), системы пожаротушения (fire suppression systems), а также анализ рисков (risk assessment) и аварийные ситуации (emergency situations). В публикациях могут использоваться синонимы и парафразы, такие как противопожарная защита, предотвращение возгораний и меры пожарной безопасности. Типичными объектами исследования являются системы автоматического пожаротушения и методы оценки огнестойкости конструкций. Прикладные области включают проектирование безопасных энергетических установок, эксплуатацию электростанций и обеспечение безопасности на промышленных объектах. В отличие от соседних разделов, пожарная безопасность фокусируется на предотвращении и минимизации последствий пожаров, а не на организационных или экономических аспектах энергетики.",GigaChat-702B v6_optimized
