doc_id,segment_index,segment_text,top_code,top_label,grnti_codes
gisnauka_331,6,4. Создание конструкторской документации на основании определенных геометрических параметров и состава объекта реверсивного инжиниринга.,55,МАШИНОСТРОЕНИЕ,55.01.21;55.01.75;82.01.21
gisnauka_331,7,5. Разработка образовательной программы для подготовки специалистов в области реверсивного инжиниринга транспортной отрасли машиностроения.,55,МАШИНОСТРОЕНИЕ,55.01.21;55.01.75;82.01.21
gisnauka_332,0,"ОТЧЁТ О НАУЧНО-ИССЛЕДОВАТЕЛЬСКОЙ РАБОТЕ ""ВИБРОАКУСТИЧЕСКИЕ МЕТАМАТЕРИАЛЫ (ВАММ): ИМПЕДАНСНАЯ ТЕОРИЯ СИНТЕЗИРОВАНИЯ, ПРИМЕНЕНИЕ К СОЗДАНИЮ ПОГЛОТИТЕЛЕЙ ЗВУКА И ВИБРАЦИЙ ПРЕДЕЛЬНОЙ ЭФФЕКТИВНОСТИ""",55,МАШИНОСТРОЕНИЕ,29.37.01;30.19.21;55.09.43
gisnauka_332,1,"Цель исследований — разработка на основе виброакустических метаматериалов (ВАММ) методов создания новых упругих структур и конструкций с экстремальными или специальными виброакустическими свойствами для решения актуальных виброакустических проблем современного машиностроении, в частности, для снижения шума и вибраций машин и конструкций.",55,МАШИНОСТРОЕНИЕ,29.37.01;30.19.21;55.09.43
gisnauka_332,2,В процессе выполнения работы получены следующие научные результаты.,55,МАШИНОСТРОЕНИЕ,29.37.01;30.19.21;55.09.43
gisnauka_332,3,"Созданы новая модель импедансного типа и теория распространения волн по ВАММ, на основе которых разработан метод синтезирования ВАММ по заданным волновым свойствам; приведен пример синтезирования и лабораторного испытания эффективности звукового поглотителя в виде ВАММ-покрытия.",55,МАШИНОСТРОЕНИЕ,29.37.01;30.19.21;55.09.43
gisnauka_332,4,"Разработан новый универсальный метод измерения количества демпфирования в механических и акустических колебательных системах: дано теоретическое обоснование метода; исследованы основные свойства; выявлены высокая точность, экономичность, применимость к исследованию систем с любыми потерями; проверен в лабораторных экспериментах.",55,МАШИНОСТРОЕНИЕ,29.37.01;30.19.21;55.09.43
gisnauka_332,5,Предложено обобщение одного из классических методов модального анализа.,55,МАШИНОСТРОЕНИЕ,29.37.01;30.19.21;55.09.43
gisnauka_332,6,"Значимость полученных результатов, в частности, нового метода измерения демпфирования состоит в их широкой применимости и полезности при решении виброакустических задач современного машиностроения, они составляют научную основу для проектирования ВАММ с заданными волновыми, в том числе поглощающими, свойствами.",55,МАШИНОСТРОЕНИЕ,29.37.01;30.19.21;55.09.43
gisnauka_333,1,"Мина и обтюрирующее кольцо Полезная модель относится к технике боеприпасов, а именно, к специальному машиностроению, и может быть использована для обтюрации существующих артиллерийских минометных выстрелов, применяемых при стрельбе из гладкоствольных артиллерийских орудий (ГАО).",55,МАШИНОСТРОЕНИЕ,78.25.11;78.75.33
gisnauka_333,2,"Технической задачей и результатом данной полезной модели является обеспечение обтюрации минометного выстрела в канале ствола орудия, без увеличения трудоемкости, стоимости технологического процесса изготовления мины, а также сокращения технологических операций.",55,МАШИНОСТРОЕНИЕ,78.25.11;78.75.33
gisnauka_334,0,"Цифровая кибер-физическая система проектирования и производства многономенклатурной гаммы режущего инструмента нового поколения с уникальными функциональными свойствами для нужд отечественной станкоинструментальной промышленности (промежуточный, этап № 2)",55,МАШИНОСТРОЕНИЕ,30.03.19;55.13.15;55.19.05;55.31.29;81.14.13
gisnauka_334,1,Объектом исследования является проектирование и производство цельных режущих инструментов нового поколения.,55,МАШИНОСТРОЕНИЕ,30.03.19;55.13.15;55.19.05;55.31.29;81.14.13
gisnauka_334,2,Целью работы за три года реализации проекта является разработка и техническая реализация цифровой кибер-физической системы проектирования и производства режущего инструмента нового поколения с уникальными функциональными свойствами для обработки поверхностей сложной формы.,55,МАШИНОСТРОЕНИЕ,30.03.19;55.13.15;55.19.05;55.31.29;81.14.13
gisnauka_334,3,"Актуальность проекта обуславливает тем, что станкоинструментальная отрасль является основой современного машиностроения, промышленно развитой экономики и технологического суверенитета, а исследования, проводимые в рамках реализации проекта, могут являться базовым этапом для развития перспективного направления в области инструментального производства.",55,МАШИНОСТРОЕНИЕ,30.03.19;55.13.15;55.19.05;55.31.29;81.14.13
gisnauka_334,4,"Достижение цели проекта позволит внести важный вклад в удовлетворение возрастающих потребностей отечественной экономики и решение остро стоящей задачи обеспечение производственного сектора экономики РФ режущим инструментом, широко используемого в производстве ответственных деталей в критически важных отраслях народного хозяйства, таких как авиастроение, автомобильная промышленность, судостроение, сельскохозяйственное машиностроение, аэрокосмическая и станкоинструментальная промышленность и др.",55,МАШИНОСТРОЕНИЕ,30.03.19;55.13.15;55.19.05;55.31.29;81.14.13
gisnauka_334,5,"Применение современных методов математического моделирования для выполнения задач проекта при разработке отдельных модулей и объединении отдельных модулей в интегрированную hardware-software платформу обуславливает возможность получения новых и принципиально новых результатов фундаментального характера в области теории резания и разработки новых математических моделей и алгоритмов, повышающих эффективность проектирования и производства режущего инструмента.",55,МАШИНОСТРОЕНИЕ,30.03.19;55.13.15;55.19.05;55.31.29;81.14.13
gisnauka_334,6,Поэтому результаты проекта уникальны и соответствуют мировому уровню.,55,МАШИНОСТРОЕНИЕ,30.03.19;55.13.15;55.19.05;55.31.29;81.14.13
gisnauka_334,7,"Данные результаты представлены в отчете в виде описания методик, алгоритмов и математических моделей, а также представлен перечень публикаций в зарубежных и отечественных журналах.",55,МАШИНОСТРОЕНИЕ,30.03.19;55.13.15;55.19.05;55.31.29;81.14.13
gisnauka_336,0,Синтез технологического обеспечения напыления функционально-ориентированных покрытий элементов вертолетных газотурбинных двигателей,55,МАШИНОСТРОЕНИЕ,55.13.99;55.22.29
gisnauka_336,1,"Объектом исследования является структура интегрированного многосвязного технологического процесса комплексного формирования ФОС и обеспечения ЭС иерархической структуры элементов ГТД, в котором параметры технических свойств каждого элемента структуры выполняются в зависимости от его эксплуатационных особенностей и условия равенства, кратности или функциональной зависимости эксплуатационных свойств всех элементов структуры.",55,МАШИНОСТРОЕНИЕ,55.13.99;55.22.29
gisnauka_336,2,"Предметом исследования являются связи и закономерности формирования технологических параметров ФОС и ЭС по иерархической структуре элементов ГТД, как единой системы.",55,МАШИНОСТРОЕНИЕ,55.13.99;55.22.29
gisnauka_336,3,"Целью работы является создание технологических основ комплексного по вышения эксплуатационных параметров элементов и структуры вертолетного ГТД, которые работают в условиях действия неравномерных эксплуатационных воздействий, посредством формирования ФОС, ТО и ЭС на базе установленных закономерностей их распределения по всей структуре элементов.",55,МАШИНОСТРОЕНИЕ,55.13.99;55.22.29
gisnauka_336,5,"Результаты В результате выполнения исследований в течение 2024 и 2025 гг. решен комплекс важных научно-практических задач, связанных с созданием технологических основ комплексного повышения эксплуатационных параметров элементов и структуры вертолетного ГТД, которые работают в условиях действия неравномерных эксплуатационных воздействий В 2025 г. решены следующие задачи:",55,МАШИНОСТРОЕНИЕ,55.13.99;55.22.29
gisnauka_336,6,"исследованы структурно-функциональные особенности эксплуатации основных деталей вертолетного газотурбинного двигателя (ГТД), работающих в условиях действия неравномерных эксплуатационных воздействий;",55,МАШИНОСТРОЕНИЕ,55.13.99;55.22.29
gisnauka_336,7,выполнена разработка общего подхода и методологических основ повышения эксплуатационных свойств отдельных деталей и структуры деталей вертолетного ГТД за счет обеспечения функционально-ориентированных свойств на базе функционально-ориентированных покрытий (ФОП) элементов структуры;,55,МАШИНОСТРОЕНИЕ,55.13.99;55.22.29
gisnauka_336,8,"разработаны основы комплексного инжиниринга процессов обеспечения функционально-ориентированных свойств отдельных деталей и структуры деталей ГТД на базе определения и обеспечения параметров процессов на этапах: эксплуатации вертолетного двигателя, обеспечения функционально-ориентированных свойств и реализации технологии.",55,МАШИНОСТРОЕНИЕ,55.13.99;55.22.29
gisnauka_337,0,"Cпектрометрические исследования космических частиц и излучений, проблемы происхождения тяжелых ядер в космических лучах, гамма-диагностика высокотемпературной плазмы, модификация материалов и структур потоками ускоренных тяжелых ионов",58,ЯДЕРНАЯ ТЕХНИКА,29.05.45;29.27.49
gisnauka_337,1,"В работе ставились цели: анализ генерации различных долгоживущих изотопов при ядерных реакциях космических лучей с грунтом и атмосферами планет, гамма-диагностика высокотемпературной плазмы на современных токамаках, исследование генерации и поведения убегающих электронов на токамаках, исследования полевой электронной эмиссии, применение ионных пучков в радиационных технологиях, развитие физики и техники кремниевых детекторов ионов, описание свойств атомных ядер, теоретические исследования в области хромодинамики.",58,ЯДЕРНАЯ ТЕХНИКА,29.05.45;29.27.49
gisnauka_337,3,Выполнены расчеты изотопных следов ранней солнечной активности в грунте Марса для различных масс химических составах атмосферы.,58,ЯДЕРНАЯ ТЕХНИКА,29.05.45;29.27.49
gisnauka_337,4,"В составе международной команды была продолжена обработка экспериментальных данных, полученных на JET (Великобритания).",58,ЯДЕРНАЯ ТЕХНИКА,29.05.45;29.27.49
gisnauka_337,5,Доказана возможность использования измерений гамма-излучения 17 МэВ из DT реакции термоядерного синтеза в качестве второго способа измерения мощности термоядерного синтеза в плазме с магнитным удержанием.,58,ЯДЕРНАЯ ТЕХНИКА,29.05.45;29.27.49
gisnauka_337,6,"Впервые к катоду, состоящему из массива пирамидальных полевых эмиттеров из кремния p-типа, была применена методика записи большого потока экспериментальных данных и воспроизведения его в режиме эмуляции эксперимента.",58,ЯДЕРНАЯ ТЕХНИКА,29.05.45;29.27.49
gisnauka_337,7,"Это позволило отследить возникновение и исчезновение отдельных эмиссионных центров на картинах полевого проектора, а также связать эти изменения на поверхности катода с изменением его вольтамперных характеристик.",58,ЯДЕРНАЯ ТЕХНИКА,29.05.45;29.27.49
gisnauka_337,8,Проведены эксперименты по определению зависимости дрейфовой скорости электронов и дырок от напряженности электрического поля в кремнии при температуре 50–100 мК.,58,ЯДЕРНАЯ ТЕХНИКА,29.05.45;29.27.49
gisnauka_337,9,"Зависимость дрейфовой скорости от температуры относится к фундаментальным процессам, происходящим в болометрических детекторах с внутренним тепловым усилением сигнала, разрабатываемым в целях поиска частиц темной материи и исследованию свойств нейтрино.",58,ЯДЕРНАЯ ТЕХНИКА,29.05.45;29.27.49
gisnauka_337,10,"Обоснована возможность применения двусторонне облученной трековой мембраны толщиной 20 мкм. с диаметром пор 0,2 мкм в модулях индивидуальной водоподготовки в условиях очистки природной воды высокого уровня цветности.",58,ЯДЕРНАЯ ТЕХНИКА,29.05.45;29.27.49
gisnauka_337,11,На основе бозонного представления фермионных операторов и расширения конфигурационного пространства до бозонов с мультипольностью J = 14+ изучены и представлены результаты расчетов коллективных состояний ираст полос в атомных ядрах 220-236Th.,58,ЯДЕРНАЯ ТЕХНИКА,29.05.45;29.27.49
gisnauka_337,12,"Выполнен первый этап работы по выводу выражений для спиральностей партонов, составляющих протоны, в случае, когда и начальные, и конечные партоны не находятся на массовой поверхности.",58,ЯДЕРНАЯ ТЕХНИКА,29.05.45;29.27.49
gisnauka_341,1,"Предлагаемое устройство относится к области ракетной техники, а именно к ракетным (реактивным) двигателям с ядерным источником нагревания рабочего тела - ядерным реактором (ЯРД) и может найти применение в ракетно-космической области.",58,ЯДЕРНАЯ ТЕХНИКА,55.42.49;58.33.15;89.25.25
gisnauka_341,2,"Наиболее эффективно использование изобретения в космических аппаратах, предназначенных для межорбитальных полетов в космосе, например, в составе многоразовых разгонных блоков космических аппаратов (КА).",58,ЯДЕРНАЯ ТЕХНИКА,55.42.49;58.33.15;89.25.25
gisnauka_342,1,"Изобретение относится к технике ядерного магнитного резонанса (ЯМР), а именно к приемно-передающей системе установки для исследования объектов методом импульсного ЯМР, в частности магнитно-резонансного томографа.",58,ЯДЕРНАЯ ТЕХНИКА,29.19.29;29.19.45
gisnauka_342,2,"Сущность изобретения состоит в подключении в режиме передачи импульса возбуждения последовательно в цепь сигнала режекторного параллельного контура, настроенного на рабочую частоту, и подключении в этом режиме дополнительной емкости для компенсации отключения элементов схемы, обеспечивающих настройку контура на резонансную частоту в режиме приема сигнала ЯМР.",58,ЯДЕРНАЯ ТЕХНИКА,29.19.29;29.19.45
gisnauka_343,0,Способ компенсации температурной погрешности канала измерения с дифференциально-трансформаторным преобразователем,58,ЯДЕРНАЯ ТЕХНИКА,58.33.35;58.33.41;58.33.81
gisnauka_343,1,"Способ относится к измерительной технике и может быть использован в технике и научных исследованиях в ядерной, тепловой энергетике для измерения различных физических величин (например, перемещение, давление и др.) в средах с высокими температурами с помощью каналов измерения.",58,ЯДЕРНАЯ ТЕХНИКА,58.33.35;58.33.41;58.33.81
gisnauka_344,0,"Обоснование применения пирохимической и газофазной технологий переработки радиоактивных щелочных жидкометаллических теплоносителей (натрий, натрий-калий) для решения практических задач при выводе из эксплуатации реакторов на быстрых нейтронах",58,ЯДЕРНАЯ ТЕХНИКА,58.33.23;58.91.29;58.91.35
gisnauka_344,1,Цель работы: обоснование применения пирохимической и газофазной технологий переработки радиоактивных щелочных жидкометаллических теплоносителей (ЩЖМТ).,58,ЯДЕРНАЯ ТЕХНИКА,58.33.23;58.91.29;58.91.35
gisnauka_344,2,"Объект исследования: отработавший в ядерном реакторе щелочной жидкометаллический теплоноситель (натрий, натрий-калий с примесью ртути).",58,ЯДЕРНАЯ ТЕХНИКА,58.33.23;58.91.29;58.91.35
gisnauka_344,4,Теоретический результат: определены скорости выщелачивания цезия-137 из образцов продуктов твердофазного окисления отработавшего ЩЖМТ.,58,ЯДЕРНАЯ ТЕХНИКА,58.33.23;58.91.29;58.91.35
gisnauka_344,5,Практический результат: Результаты работы применялись для обеспечения радиационной и экологической безопасности при выводе из эксплуатации объекта ядерной техники БР-10.,58,ЯДЕРНАЯ ТЕХНИКА,58.33.23;58.91.29;58.91.35
gisnauka_344,6,Новизна: впервые разработан способ газофазного окисления недренируемых остатков ЩЖМТ для перевода реакторного оборудования в пожаровзрывобезопасное состояние.,58,ЯДЕРНАЯ ТЕХНИКА,58.33.23;58.91.29;58.91.35
gisnauka_344,7,"Область применения: вывод из эксплуатации реакторных установок на быстрых нейтронах, использующих ЩЖМТ",58,ЯДЕРНАЯ ТЕХНИКА,58.33.23;58.91.29;58.91.35
gisnauka_345,0,"Развитие сотрудничества с ведущими российскими и международными организациями в области ускорительной техники, ядерной физики, физики высоких энергий и космологии (ЦЕРН)",58,ЯДЕРНАЯ ТЕХНИКА,29.05.03;29.05.41;29.05.81
gisnauka_345,1,"Работа посвящена фундаментальным аспектам исследования пучков заряженных частиц, фундаментальным процессам в физике высоких энергий, разработке детекторов и алгоритмов реконструкции сигнальных откликов для использования в научных и прикладных задачах. Цель работы – анализ светимости протон-протонных столкновений; разработка детектирующих систем на основе алмазов и сапфиров, разработка инженерных решений для детектора LHCb;",58,ЯДЕРНАЯ ТЕХНИКА,29.05.03;29.05.41;29.05.81
gisnauka_345,2,"Обсуждение текущего состояния проблемы на конференциях и семинарах со специалистами в области физики элементарных частиц и ядерной физики (эксперименты на Большом адронном коллайдере) Степень внедрения 2024 г.: публикации с ссылками на поддержку со стороны Министерства науки и высшего образования Российской Федерации в сфере научной деятельности в журналах, индексируемых в базах Scopus и Web of Science – 0 шт., из них 0 шт. в журналах Q1/Q2; в журналах РИНЦ – 0 шт.; доклады на научных конференциях – 3 шт.; диссертации – 0 шт.",58,ЯДЕРНАЯ ТЕХНИКА,29.05.03;29.05.41;29.05.81
gisnauka_346,0,Разработка и оптимизация биоэлектронных устройств для практического применения в медицине и биологии.,59,ПРИБОРОСТРОЕНИЕ,28.23.29;47.14.03;76.13.25;76.29.37;76.29.56
gisnauka_346,2,Настоящий проект посвящен экономически эффективной технологии создания биоэлектронных приборов в биолабораторных условиях с использованием дешевых и доступных на радиорынке реактивов и материалов.,59,ПРИБОРОСТРОЕНИЕ,28.23.29;47.14.03;76.13.25;76.29.37;76.29.56
gisnauka_346,3,"В начале работы описывается техника адаптирования флуоресцентных микроскопов с моторизированными столиками для решения литографических задач с помощью оригинального открытого программного обеспечения (ПО) под названием PiPer4, которое было разработано в данном проекте.",59,ПРИБОРОСТРОЕНИЕ,28.23.29;47.14.03;76.13.25;76.29.37;76.29.56
gisnauka_346,4,"Далее приводится описание технологического процесса изготовления биоспецифичных электродов из медно-текстолитовых заготовок, который включает в себя методику их предварительной очистки, технику нанесения на них тонкой пленки из специальным образом приготовленного фоторезиста, протокол их литографической обработки с помощью ПО PiPer4, а также наиболее важный этап повышения их биосовместимости за счет использования оловянного покрытия их поверхности.",59,ПРИБОРОСТРОЕНИЕ,28.23.29;47.14.03;76.13.25;76.29.37;76.29.56
gisnauka_346,5,"После этого в работе приводится экспериментальный анализ внешних помех и шумов, которые могут влиять на работу биоэлектронных сенсоров, и на его основе проектируется дизайн помехоустойчивой мультиэлектродной матрицы (МЭМ), предназнченной для биоимпедасных исследований.",59,ПРИБОРОСТРОЕНИЕ,28.23.29;47.14.03;76.13.25;76.29.37;76.29.56
gisnauka_346,6,"Затем в работе демонстрируются примеры МЭМ, изготовленных с помощью предлагаемой технологии, которые доказывают эффективность ее применения для решения задач биоэлектронного приборостроения.",59,ПРИБОРОСТРОЕНИЕ,28.23.29;47.14.03;76.13.25;76.29.37;76.29.56
gisnauka_346,7,"Более того, представленные в следующих разделах электронная схемотехника и полученные с ее помощью иммиттансные спектры изготовленных МЭМ наглядно демонстрируют перспективность их применения в биосенсорных приложениях благодаря высокому соотношению сигнал/шум, дизайну микроэлектродов, сравнимому по размерам с одиночными клетками, а также благодаря наличию простой полуфеноменологической теории, описывающей их иммиттансные свойства.",59,ПРИБОРОСТРОЕНИЕ,28.23.29;47.14.03;76.13.25;76.29.37;76.29.56
gisnauka_346,8,"Завершается работа примерами повышения эффективности биоэлектронного приборостроения с помощью применения предложенных технологических решений для прототипирования МЭМ на основе кремния, а также для ремонта коммерческих МЭМ.",59,ПРИБОРОСТРОЕНИЕ,28.23.29;47.14.03;76.13.25;76.29.37;76.29.56
gisnauka_347,0,"Отчет о научно-исследовательской работе по теме ""Разработка элементной базы фотонных систем для задач телекоммуникаций и сенсорных применений"" (Этап 2, промежуточный)",59,ПРИБОРОСТРОЕНИЕ,29.19.35;29.31.29;29.33.17;29.33.39;29.37.23
gisnauka_347,1,"Основной целью работы является разработка и исследование элементной базы фотонных систем, широко используемых в телекоммуникациях, сенсорных и энергетических приборах.",59,ПРИБОРОСТРОЕНИЕ,29.19.35;29.31.29;29.33.17;29.33.39;29.37.23
gisnauka_347,2,"К таким системам относятся волоконно-оптические датчики, элементы сопряжения с фотонными интегральными схемами и устройства преобразования оптической энергии.",59,ПРИБОРОСТРОЕНИЕ,29.19.35;29.31.29;29.33.17;29.33.39;29.37.23
gisnauka_347,3,"В работе для решения поставленных задач использубтся теоретическое моделирование (континуальные и молекулярно-статистические подходы), численное моделирование оптических процессов, а также материаловедческие и оптические методы измерений.",59,ПРИБОРОСТРОЕНИЕ,29.19.35;29.31.29;29.33.17;29.33.39;29.37.23
gisnauka_347,4,"Результаты работы и их новизна заключаются в разработке волоконно-оптических датчиков магнитных полей на основе жидкокристаллических сред, технологиях изготовления волоконных структур со сверхвысокой числовой апертурой, выявлении новых эффектов поверхностной модификации ниобата лития при протонном обмене, а также создание устройств коррекции апертуры для фотоэлектрических преобразователей.",59,ПРИБОРОСТРОЕНИЕ,29.19.35;29.31.29;29.33.17;29.33.39;29.37.23
gisnauka_347,5,Получены новые данные о свойствах жидкокристаллических композитов и аморфного SiO₂.,59,ПРИБОРОСТРОЕНИЕ,29.19.35;29.31.29;29.33.17;29.33.39;29.37.23
gisnauka_347,6,"Полученные результаты могут быть внедрены в опытно-конструкторские разработки при усовершенствовании телекоммуникационных систем, в приборостроении и микроэлектронике.",59,ПРИБОРОСТРОЕНИЕ,29.19.35;29.31.29;29.33.17;29.33.39;29.37.23
gisnauka_347,7,"Экономическая значимость результатов НИР определяется повышением стабильности модифицированных устройств за счет снижения оптических потерь, а также возможностью импортозамещения ключевых фотонных компонентов, широко используемых в современной науке и технике.",59,ПРИБОРОСТРОЕНИЕ,29.19.35;29.31.29;29.33.17;29.33.39;29.37.23
gisnauka_348,0,"Разработка методов анализа биологических сигналов для их использования в высокотехнологичном медицинском приборостроении (промежуточный, этап 1)",59,ПРИБОРОСТРОЕНИЕ,28.23.27;76.13.25
gisnauka_348,1,"Цель работы: проведение комплекса исследований, направленных на разработку и создание методов анализа биологических сигналов, пригодных для применения в составе высокотехнологичного медицинского оборудования для диагностики нейродегенеративных заболеваний и управления роботизированными комплексами при выполнении реабилитационных мероприятий.",59,ПРИБОРОСТРОЕНИЕ,28.23.27;76.13.25
gisnauka_348,3,"1) сформирован набор данных, от инерциальных измерительных сенсоров, описывающих пространственную конфигурацию конечности;",59,ПРИБОРОСТРОЕНИЕ,28.23.27;76.13.25
gisnauka_348,4,"2) выявлены закономерности, указывающие на связь команд управления функционального макета экзоскелета кисти с пространственной конфигурацией ее узлов;",59,ПРИБОРОСТРОЕНИЕ,28.23.27;76.13.25
gisnauka_348,5,"3) выявлен перечень методов, использующихся для анализа магнитного поля;",59,ПРИБОРОСТРОЕНИЕ,28.23.27;76.13.25
gisnauka_348,6,4) описаны возможные направления для анализа массивов электромиограмм;,59,ПРИБОРОСТРОЕНИЕ,28.23.27;76.13.25
gisnauka_349,0,"Физико-технические основы базовых технологий создания цифровых детекторов мультиспектральной квантовой радиографии на основе монокристаллов Si, SiC, CdTe, CdZnTe, GaAs, Ga2O3, Al2O3 для решения широкого круга материаловедческих задач с использованием источников синхротронного излучения и создания систем научного, медицинского и промышленного приборостроения (промежуточный, этап 1)",59,ПРИБОРОСТРОЕНИЕ,29.19.25;29.19.31;59.43.71
gisnauka_349,1,Объектами исследования являются мультиспектральные детекторы ионизирующего излучения.,59,ПРИБОРОСТРОЕНИЕ,29.19.25;29.19.31;59.43.71
gisnauka_349,2,"Цель исследований – построение физических моделей и разработка физико-технических основ конструирования и формирования базовых технологий создания цифровых детекторов мультиспектральной квантовой радиографии на основе Si, SiC, CdTe, CdZnTe, GaAs, Ga2O3, Al2O3 для решения широкого круга наукоёмких материаловедческих задач с использованием современных и будущих высокоинтенсивных источников синхротронного излучения и создания на их основе нового поколения систем научного, медицинского и промышленного приборостроения.",59,ПРИБОРОСТРОЕНИЕ,29.19.25;29.19.31;59.43.71
gisnauka_349,3,Разработана научно-обоснованная концепция и методология создания детекторов синхротронного излучения.,59,ПРИБОРОСТРОЕНИЕ,29.19.25;29.19.31;59.43.71
gisnauka_349,4,"Представлены физические модели и закономерности транспорта и сбора неравновесных носителей заряда, методы и закономерности модификации свойств полупроводниковых материалов; закономерности полевых зависимостей амплитудных спектров и эффективности сбора заряда PAD детекторов; физические модели и закономерности формирования полупроводниковых материалов с радиационной стойкостью не менее 1,5 MГр для излучения 10 – 90 кэВ.",59,ПРИБОРОСТРОЕНИЕ,29.19.25;29.19.31;59.43.71
gisnauka_349,5,Представлены результаты сравнительного анализа рентгеновских изображений тестовых объектов в виде подготовленных полимерных композитов с малоконтрастными структурными дефектами.,59,ПРИБОРОСТРОЕНИЕ,29.19.25;29.19.31;59.43.71
gisnauka_349,6,"Подготовлено 5 статей в периодических научных изданиях, индексируемых в БД WoS и Scopus, в том числе 2 статьи Q1/Q2, получен 1 РИД (Приложение А), представлены 8 докладов на международных конференциях, 2 доклада на всероссийских конференциях, защищена 1 кандидатская диссертация (Приложение Б).",59,ПРИБОРОСТРОЕНИЕ,29.19.25;29.19.31;59.43.71
gisnauka_349,8,Полученные результаты будут использованы в ходе последующих испытаний на источниках синхротронного излучения.,59,ПРИБОРОСТРОЕНИЕ,29.19.25;29.19.31;59.43.71
gisnauka_352,0,Методы и средства повышения качества ультразвуковой диагностики в медицине,59,ПРИБОРОСТРОЕНИЕ,59.45.29;76.09.41;76.13.17
gisnauka_352,1,В работе исследуется ультразвуковая диагностическая система.,59,ПРИБОРОСТРОЕНИЕ,59.45.29;76.09.41;76.13.17
gisnauka_352,2,"Целью является разработка методов и средств, основанных на математической коррекции информативных свойств эхо-сигналов, а также технологии создания фантомов, повышающих качество ультразвуковых диагностических исследований.",59,ПРИБОРОСТРОЕНИЕ,59.45.29;76.09.41;76.13.17
gisnauka_352,3,"Использованы методы математического анализа, теории оценивания, статистики, имитационного моделирования.",59,ПРИБОРОСТРОЕНИЕ,59.45.29;76.09.41;76.13.17
